,taxonKey,area,Scientific.Name,Literature.Count,Status,Jepson.Link,CRPR,SRank,CESA,Species.Group,NatureServe.Rounded.Global.Rank,U.S..Endangered.Species.Act.Status,Distribution,View.on.NatureServe.Explorer,Rating,rarity,native,GenCategory,score
4429,5371834,21496.7859825,Tauschia hartwegii,21.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46097,,,,Flowering Plants - Dicots,G4,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131339/Tauschia_hartwegii,None,0.0,1.0,Neutral,0.0009768902205704415
4430,5371836,252.9033645,Tauschia howellii,17.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46099,1B.3,S2S3,None,Flowering Plants - Dicots,G2,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128787/Tauschia_howellii,None,1.0,1.0,Rare,0.06721935089163276
4431,5371837,4046.453832,Tauschia glauca,23.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46096,4.3,S4,None,Flowering Plants - Dicots,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143429/Tauschia_glauca,None,1.0,1.0,Rare,0.0056839892298071815
4432,5371852,18967.752337500002,Spermolepis echinata,142.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45124,,,,Flowering Plants - Dicots,GNR,,"United States: AL, AR, FL, GA, IA, IL, KS, KY, LA, MO, MS, NC, NY, OK, SC, TN, TX, VA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.960583/Spermolepis_echinata,None,0.0,1.0,Neutral,0.007486390452244589
4433,5371855,45775.5089745,Yabea microcarpa,184.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=48745,,,,Flowering Plants - Dicots,G5,,"Canada: BC
United States: AZ, CA, ID, NM, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131663/Yabea_microcarpa,None,0.0,1.0,Neutral,0.004019616692902316
4434,5371862,61961.324302500005,Cicuta douglasii,477.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=19447,,,,Flowering Plants - Dicots,G5,,"Canada: BC, YT
United States: AK, CA, ID, MT, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130807/Cicuta_douglasii,None,0.0,1.0,Neutral,0.007698350630326248
4435,5371867,292103.38599750004,Cicuta maculata,2290.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=19448,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, MB, NB, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150316/Cicuta_maculata,None,0.0,1.0,Neutral,0.00783969001995615
4436,5371891,71824.55551800001,Oenanthe sarmentosa,489.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=34904,,,,Flowering Plants - Dicots,G5,,"Canada: BC
United States: AK, CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136873/Oenanthe_sarmentosa,None,0.0,1.0,Neutral,0.0068082565422552645
4437,5372406,51592.286358000005,Vitis californica,971.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=48407,,,,Flowering Plants - Dicots,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130741/Vitis_californica,None,0.0,1.0,Neutral,0.018820642939958304
4438,5372427,321693.079644,Shepherdia canadensis,3480.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44297,2B.1,S1,None,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, ID, IL, IN, ME, MI, MN, MT, ND, NM, NV, NY, OH, OR, PA, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151717/Shepherdia_canadensis,None,1.0,1.0,Rare,0.010817764571905383
4439,5372429,63225.841125,Shepherdia argentea,1750.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44296,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, MB, ON, QC, SK
United States: AZ, CA, CO, IA, ID, KS, MI, MN, MT, ND, NE, NM, NV, NY, OR, SD, UT, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143084/Shepherdia_argentea,None,0.0,1.0,Neutral,0.027678556249495844
4440,5372472,8345.8110285,Colubrina californica,55.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=20048,2B.3,S2S3,None,Flowering Plants - Dicots,G4,,"United States: AZ, CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154801/Colubrina_californica,None,1.0,1.0,Rare,0.006590132440356153
4441,5372475,13656.781683000001,Adolphia californica,163.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11984,2B.1,S2,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.132967/Adolphia_californica,None,1.0,1.0,Rare,0.011935462086422809
4442,5372482,67778.10168600001,Callitriche heterophylla,821.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16686,,,,Flowering Plants - Dicots,G5,,"Canada: BC, LB, MB, NB, NF, NS, NT, ON, YT
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133004/Callitriche_heterophylla,None,0.0,1.0,Neutral,0.012113056866117316
4443,5372483,3793.5504675,Callitriche fassettii,1058.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16683,,,,Flowering Plants - Dicots,G3,,"Canada: ON
United States: CA, NE, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145047/Callitriche_fassettii,None,0.0,1.0,Neutral,0.27889440487587236
4444,5372484,1365425.2649355,Callitriche palustris,3430.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16695,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AZ, CA, CO, CT, DE, IA, ID, IL, MA, MD, ME, MI, MN, MO, MT, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, RI, SD, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151877/Callitriche_palustris,None,0.0,1.0,Neutral,0.0025120378889151628
4445,5372493,23267.109534,Callitriche marginata,124.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16692,,,,Flowering Plants - Dicots,G4,,"Canada: BC
United States: CA, ID, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.161699/Callitriche_marginata,None,0.0,1.0,Neutral,0.005329411451766281
4446,5372495,4046.453832,Callitriche trochlearis,15.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16702,,,,Flowering Plants - Dicots,G3,,"United States: CA, ID, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150864/Callitriche_trochlearis,None,0.0,1.0,Neutral,0.003706949497700336
4447,5372498,3540.6471030000002,Callitriche longipedunculata,40.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16691,,,,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157954/Callitriche_longipedunculata,None,0.0,1.0,Neutral,0.011297369897753404
4448,5372503,1785497.75337,Hippuris vulgaris,6940.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=28291,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AZ, CA, CO, IA, ID, IL, IN, MA, ME, MI, MN, MT, ND, NE, NH, NM, NV, NY, OR, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147005/Hippuris_vulgaris,None,0.0,1.0,Neutral,0.0038868713146803144
4449,5372535,22761.302805,Salix lutea,473.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42875,,,,Flowering Plants - Dicots,G4,,"Canada: MB, NT, SK
United States: AZ, CA, CO, IA, ID, KS, MN, MO, MT, ND, NE, NV, OR, SD, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139726/Salix_lutea,None,0.0,1.0,Neutral,0.020780884295256402
4450,5372648,17197.428786,Salix ligulifolia,108.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42866,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, CO, MT, NM, OR, SD, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129980/Salix_ligulifolia,None,0.0,1.0,Neutral,0.006280008560809981
4451,5372658,45016.798881,Salix geyeriana,575.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42803,,,,Flowering Plants - Dicots,G5,,"Canada: BC
United States: AZ, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139902/Salix_geyeriana,None,0.0,1.0,Neutral,0.012773009505184677
4452,5372694,30854.210469,Salix lemmonii,159.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42864,,,,Flowering Plants - Dicots,G5,,"United States: CA, CO, ID, MT, NV, OR, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138978/Salix_lemmonii,None,0.0,1.0,Neutral,0.0051532674984424345
4453,5372708,93574.244865,Salix gooddingii,1999.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42825,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, CO, NM, NV, TX, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160019/Salix_gooddingii,None,0.0,1.0,Neutral,0.021362715808008567
4454,5372715,19726.462431,Salix eastwoodiae,89.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42769,,,,Flowering Plants - Dicots,G5,,"United States: CA, ID, MT, NV, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160648/Salix_eastwoodiae,None,0.0,1.0,Neutral,0.004511706055320751
4455,5372744,142131.690849,Salix lasiolepis,2073.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42855,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, ID, NM, NV, OR, TX, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152322/Salix_lasiolepis,None,0.0,1.0,Neutral,0.014585065354652994
4456,5372756,11633.554767,Salix petrophila,3743.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42690,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC
United States: CA, CO, ID, MT, NM, NV, OR, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.734420/Salix_petrophila,None,0.0,1.0,Neutral,0.32174172683808366
4457,5372799,8345.8110285,Salix breweri,43.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42729,,,,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140635/Salix_breweri,None,0.0,1.0,Neutral,0.005152285362460265
4458,5372804,14162.588412000001,Salix orestera,114.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42914,,,,Flowering Plants - Dicots,G5,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139502/Salix_orestera,None,0.0,1.0,Neutral,0.008049376052149301
4459,5372810,7840.0042995,Salix jepsonii,19.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42849,,,,Flowering Plants - Dicots,G4,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139111/Salix_jepsonii,None,0.0,1.0,Neutral,0.0024234680587116174
4460,5372830,2781.9370095,Salix delnortensis,35.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42753,4.3,S4,None,Flowering Plants - Dicots,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145481/Salix_delnortensis,None,1.0,1.0,Rare,0.01258116193158902
4461,5372832,89274.8876685,Salix sitchensis,856.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42994,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC
United States: AK, CA, ID, MT, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156101/Salix_sitchensis,None,0.0,1.0,Neutral,0.009588362666761814
4462,5372838,90033.597762,Salix laevigata,648.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42850,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, NV, OR, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154624/Salix_laevigata,None,0.0,1.0,Neutral,0.007197313182051888
4463,5372844,16438.718692500002,Salix prolixa,75.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42954,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, NT, SK, YT
United States: AK, CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144046/Salix_prolixa,None,0.0,1.0,Neutral,0.004562399381785028
4464,5372881,2529.033645,Salix brachycarpa var. brachycarpa,36.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76035,2B.3,S2,None,Flowering Plants - Dicots,T5,,"Canada: AB, BC, MB, NT, NU, ON, QC, SK
United States: CA, CO, ID, MT, NM, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.952729/Salix_brachycarpa_var_brachycarpa,None,1.0,1.0,Rare,0.01423468607116929
4465,7225946,6828.3908415000005,Salix brachycarpa var. brachycarpa,36.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76035,2B.3,S2,None,Flowering Plants - Dicots,T5,,"Canada: AB, BC, MB, NT, NU, ON, QC, SK
United States: CA, CO, ID, MT, NM, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.952729/Salix_brachycarpa_var_brachycarpa,None,1.0,1.0,Rare,0.005272105952284922
4466,5372910,252.9033645,Salix planifolia,1582.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42942,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NF, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, ID, LA, ME, MI, MN, MT, NH, NM, NV, OR, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129484/Salix_planifolia,None,0.0,1.0,Neutral,6.25535371238606
4467,5372987,71318.748789,Salix planifolia,1582.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42942,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NF, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, ID, LA, ME, MI, MN, MT, NH, NM, NV, OR, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129484/Salix_planifolia,None,0.0,1.0,Neutral,0.022182105363071136
4468,5372946,25543.2398145,Salix boothii,595.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42717,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, SK
United States: AZ, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137565/Salix_boothii,None,0.0,1.0,Neutral,0.02329383446739749
4469,5372953,16438.718692500002,Salix nivalis,237.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42962,2B.3,S2,None,Flowering Plants - Dicots,G5,,"Canada: AB, BC
United States: CA, CO, ID, MT, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151880/Salix_nivalis,None,1.0,1.0,Rare,0.014417182046440689
4470,5373018,31360.017198,Salix melanopsis,275.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42881,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC
United States: CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138818/Salix_melanopsis,None,0.0,1.0,Neutral,0.0087691278440223
4471,5373053,758.7100935000001,Salix scouleriana,1522.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42973,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, MB, NT, SK, YT
United States: AK, AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160146/Salix_scouleriana,None,0.0,1.0,Neutral,2.0060363148444127
4472,5373084,89021.984304,Salix scouleriana,1522.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42973,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, MB, NT, SK, YT
United States: AK, AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160146/Salix_scouleriana,None,0.0,1.0,Neutral,0.017096900410605794
4473,7587287,51086.479629,Salix scouleriana,1522.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42973,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, MB, NT, SK, YT
United States: AK, AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160146/Salix_scouleriana,None,0.0,1.0,Neutral,0.029792618537293262
4474,5373055,334591.1512335,Salix bebbiana,2340.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42708,2B.3,S2S3,None,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AZ, CA, CO, CT, IA, ID, IL, IN, MA, MD, ME, MI, MN, MT, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, RI, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142015/Salix_bebbiana,None,1.0,1.0,Rare,0.006993609936704489
4475,5373235,70307.135331,Cochlearia groenlandica,3211.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=19923,2B.3,S1,None,Flowering Plants - Dicots,G5,,"Canada: BC, LB, MB, NF, NT, NU, ON, QC, YT
United States: AK, CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142990/Cochlearia_groenlandica,None,1.0,1.0,Rare,0.04567104014241066
4476,5373358,1629203.474109,Lobularia maritima,3800.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=31347,,,,Flowering Plants - Dicots,GNR,,"Canada: BC, NB, NS, ON, QC
United States: AZ, CA, CO, CT, DC, DE, FL, HI, IA, IL, IN, KS, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, NJ, NV, NY, OH, OR, PA, RI, TX, UT, VA, VT, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152411/Lobularia_maritima,Limited,0.0,0.0,Weeds,0.0023324281223241275
4477,5373588,68789.715144,Athysanus pusillus,152.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15178,,,,Flowering Plants - Dicots,G5,,"Canada: BC
United States: AZ, CA, ID, MT, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131867/Athysanus_pusillus,None,0.0,1.0,Neutral,0.0022096326417664746
4478,5373589,2781.9370095,Athysanus unilateralis,9.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15179,,,,Flowering Plants - Dicots,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153224/Athysanus_unilateralis,None,0.0,1.0,Neutral,0.003235155925265748
4479,5373718,5058.06729,Stanleya viridiflora,54.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45421,2B.3,S2,None,Flowering Plants - Dicots,G4,,"United States: CA, CO, ID, MT, NV, OR, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159204/Stanleya_viridiflora,None,1.0,1.0,Rare,0.010676014553376969
4480,5373720,10116.13458,Stanleya elata,95.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45416,,,,Flowering Plants - Dicots,G4,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137443/Stanleya_elata,None,0.0,1.0,Neutral,0.009390938727507517
4481,5374118,561951.275919,Isatis tinctoria,8940.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29342,,,,Flowering Plants - Dicots,GNR,,"Canada: BC, NF, ON
United States: CA, CO, DC, ID, IL, MT, NJ, NV, UT, VA, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138895/Isatis_tinctoria,Moderate,0.0,0.0,Weeds,0.01590885256978866
4482,5374604,173744.6114115,Barbarea orthoceras,654.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15481,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, ID, MA, ME, MI, MN, MT, NH, NM, NV, OR, SD, UT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134260/Barbarea_orthoceras,None,0.0,1.0,Neutral,0.0037641455161510256
4483,5374889,4299.3571965,Arabis oregana,12.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=13775,4.3,S3,None,Flowering Plants - Dicots,G3,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127957/Arabis_oregana,None,1.0,1.0,Rare,0.002791114915915547
4484,5374908,5816.7773835,Arabis blepharophylla,121.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=13690,4.3,S4,None,Flowering Plants - Dicots,G4,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147575/Arabis_blepharophylla,None,1.0,1.0,Rare,0.0208018963117329
4485,5375088,2276.1302805,Arabis modesta,15.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=13770,4.3,S3,None,Flowering Plants - Dicots,G3,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143821/Arabis_modesta,None,1.0,1.0,Rare,0.006590132440356153
4486,5375092,11633.554767,Arabis eschscholtziana,38.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=91726,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, YT
United States: AK, CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.951762/Arabis_eschscholtziana,None,0.0,1.0,Neutral,0.0032664134704373975
4487,7859715,10369.0379445,Arabis eschscholtziana,38.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=91726,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, YT
United States: AK, CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.951762/Arabis_eschscholtziana,None,0.0,1.0,Neutral,0.0036647565765882996
4488,5375285,286539.5119785,Carrichtera annua,1100.0,Waif,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=82303,,,,Flowering Plants - Dicots,GNR,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1168504/Carrichtera_annua,Moderate,0.0,0.0,Weeds,0.0038389121011783416
4489,5376454,1011.613458,Lepidium jaredii,18.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30542,,,,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134373/Lepidium_jaredii,None,0.0,1.0,Neutral,0.01779335758896161
4490,5376465,11886.4581315,Lepidium dictyotum,61.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30532,,,,Flowering Plants - Dicots,G5,,"United States: CA, ID, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134603/Lepidium_dictyotum,None,0.0,1.0,Neutral,0.005131890368447557
4491,5376525,55385.8368255,Lepidium fremontii,241.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30535,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, NV, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137704/Lepidium_fremontii,None,0.0,1.0,Neutral,0.0043512929263721445
4492,5376554,51339.3829935,Lepidium oblongum,138.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30550,,,,Flowering Plants - Dicots,G5,,"United States: AR, AZ, CA, HI, KS, LA, NE, NM, OK, OR, SC, TX",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147305/Lepidium_oblongum,None,0.0,1.0,Neutral,0.0026879949067068446
4493,5376583,72330.362247,Lepidium nitidum,316.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30549,,,,Flowering Plants - Dicots,G5,,"United States: CA, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160489/Lepidium_nitidum,None,0.0,1.0,Neutral,0.004368843044375967
4494,5376648,912981.145845,Lepidium virginicum,9180.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30569,,,,Flowering Plants - Dicots,G5,,"Canada: BC, NB, NF, NS, NT, ON, PE, QC
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144113/Lepidium_virginicum,None,0.0,1.0,Neutral,0.010054972155535094
4495,5376676,11127.748038,Lepidium latipes,82.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=30545,,,,Flowering Plants - Dicots,G4,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148482/Lepidium_latipes,None,0.0,1.0,Neutral,0.007368966274216426
