accepted,Scientific Name,Accepted Name,Jepson Common Name,Status,Jepson Link,CNPS Common Name,Family,Lifeform,CRPR,SRank,CESA,NatureServe Common Name,Species Group,NatureServe Global Rank,NatureServe Rounded Global Rank,U.S. Endangered Species Act Status,Distribution,View on NatureServe Explorer,searchName,genbank,seqs
1,Sphaeralcea angustifolia,Sphaeralcea angustifolia,Narrow-Leaved Globemallow,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45131,NA,NA,NA,NA,NA,NA,Narrowleaf Globemallow,Flowering Plants - Dicots,G5,G5,NA,"United States: AL, AZ, CA, CO, KS, MD, NM, NV, OK, TX, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135328/Sphaeralcea_angustifolia,Sphaeralcea angustifolia,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaeralcea+angustifolia%22%5BOrganism%5D+OR+%22Sphaeralcea+angustifolia%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Sphaeralcea coulteri,Sphaeralcea coulteri,Coulter'S Globemallow,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45135,NA,NA,NA,NA,NA,NA,Coulter's Globemallow,Flowering Plants - Dicots,G5,G5,NA,"United States: AZ, CA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140099/Sphaeralcea_coulteri,Sphaeralcea coulteri,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaeralcea+coulteri%22%5BOrganism%5D+OR+%22Sphaeralcea+coulteri%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,Gooseberry-Leaved Globemallow,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45139,currant-leaved desert mallow,Malvaceae,perennial herb,2B.3,S2,None,Currantleaf Globemallow,Flowering Plants - Dicots,G4G5,G4,NA,"United States: AZ, CA, ID, NM, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150799/Sphaeralcea_grossulariifolia,Sphaeralcea grossulariifolia,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaeralcea+grossulariifolia%22%5BOrganism%5D+OR+%22Sphaeralcea+grossulariifolia%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Sphaeralcea munroana,Sphaeralcea munroana,Munro'S Desert-Mallow,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45147,Munro's desert mallow,Malvaceae,perennial herb,2B.2,S1,None,White-stem Globemallow,Flowering Plants - Dicots,G4,G4,NA,"Canada: BC
United States: CA, ID, MA, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160797/Sphaeralcea_munroana,Sphaeralcea munroana,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaeralcea+munroana%22%5BOrganism%5D+OR+%22Sphaeralcea+munroana%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Sphaeralcea orcuttii,Sphaeralcea orcuttii,Carrizo Mallow,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45148,NA,NA,NA,NA,NA,NA,Orcutt's Globemallow,Flowering Plants - Dicots,G4,G4,NA,"United States: AZ, CA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142104/Sphaeralcea_orcuttii,Sphaeralcea orcuttii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaeralcea+orcuttii%22%5BOrganism%5D+OR+%22Sphaeralcea+orcuttii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Sphaeromeria cana,Sphaeromeria cana,Gray Chickensage,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=5122,NA,NA,NA,NA,NA,NA,Gray False Sagebrush,Flowering Plants - Dicots,G3G4,G3,NA,"United States: CA, NV, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135790/Sphaeromeria_cana,Sphaeromeria cana,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaeromeria+cana%22%5BOrganism%5D+OR+%22Sphaeromeria+cana%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,10
1,Sphaerophysa salsula,Sphaerophysa salsula,Austrian Peaweed,Extirpated alien,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45156,NA,NA,NA,NA,NA,NA,Bladder-vetch,Flowering Plants - Dicots,GNR,GNR,NA,"Canada: SK
United States: AZ, CA, CO, ID, KS, MT, NM, NV, OR, TX, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129365/Sphaerophysa_salsula,Sphaerophysa salsula,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphaerophysa+salsula%22%5BOrganism%5D+OR+%22Sphaerophysa+salsula%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,38
1,Sphenopholis obtusata,Sphenopholis obtusata,Prairie Wedge Grass,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45170,prairie wedge grass,Poaceae,perennial herb,2B.2,S2,None,Prairie Wedgegrass,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, MB, ON, SK
United States: AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137720/Sphenopholis_obtusata,Sphenopholis obtusata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sphenopholis+obtusata%22%5BOrganism%5D+OR+%22Sphenopholis+obtusata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,34
1,Spiraea douglasii,Spiraea douglasii,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45201,NA,NA,NA,NA,NA,NA,Douglas' Spiraea,Flowering Plants - Dicots,G5,G5,NA,"Canada: BC
United States: AK, CA, CO, ID, MO, MT, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149810/Spiraea_douglasii,Spiraea douglasii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Spiraea+douglasii%22%5BOrganism%5D+OR+%22Spiraea+douglasii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,7
1,Spiraea splendens,Spiraea splendens,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45211,NA,NA,NA,NA,NA,NA,Rose Meadowsweet,Flowering Plants - Dicots,G5,G5,NA,"Canada: AB, BC
United States: CA, ID, MT, NV, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140638/Spiraea_splendens,Spiraea splendens,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Spiraea+splendens%22%5BOrganism%5D+OR+%22Spiraea+splendens%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Spiranthes porrifolia,Spiranthes porrifolia,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45262,NA,NA,NA,NA,NA,NA,Western Ladies'-tresses,Flowering Plants - Monocots,G4,G4,NA,"United States: CA, ID, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153726/Spiranthes_porrifolia,Spiranthes porrifolia,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Spiranthes+porrifolia%22%5BOrganism%5D+OR+%22Spiranthes+porrifolia%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,97
1,Spiranthes romanzoffiana,Spiranthes romanzoffiana,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45264,NA,NA,NA,NA,NA,NA,Hooded Ladies'-tresses,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AZ, CA, CO, CT, IA, ID, IL, IN, MA, ME, MI, MN, MT, ND, NE, NH, NM, NV, NY, OH, OR, PA, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136951/Spiranthes_romanzoffiana,Spiranthes romanzoffiana,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Spiranthes+romanzoffiana%22%5BOrganism%5D+OR+%22Spiranthes+romanzoffiana%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,150
1,Sporobolus airoides,Sporobolus airoides,Alkali Sacaton,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45286,NA,NA,NA,NA,NA,NA,Alkali Sacaton,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: AR, AZ, CA, CO, ID, KS, MO, MT, ND, NE, NM, NV, NY, OK, OR, SC, SD, TX, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.161058/Sporobolus_airoides,Sporobolus airoides,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+airoides%22%5BOrganism%5D+OR+%22Sporobolus+airoides%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,36
1,Sporobolus contractus,Sporobolus contractus,Spike Dropseed,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45297,NA,NA,NA,NA,NA,NA,Narrow-spike Dropseed,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, CO, CT, ME, MI, NJ, NM, NV, NY, TX, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133756/Sporobolus_contractus,Sporobolus contractus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+contractus%22%5BOrganism%5D+OR+%22Sporobolus+contractus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Sporobolus cryptandrus,Sporobolus cryptandrus,Sand Dropseed,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45299,NA,NA,NA,NA,NA,NA,Sand Dropseed,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, MB, NB, ON, QC, SK
United States: AR, AZ, CA, CO, CT, IA, ID, IL, IN, KS, KY, LA, MA, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139134/Sporobolus_cryptandrus,Sporobolus cryptandrus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+cryptandrus%22%5BOrganism%5D+OR+%22Sporobolus+cryptandrus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,41
1,Sporobolus flexuosus,Sporobolus flexuosus,Mesa Dropseed,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45304,NA,NA,NA,NA,NA,NA,Mesa Dropseed,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, CO, KS, NM, NV, TX, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136079/Sporobolus_flexuosus,Sporobolus flexuosus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+flexuosus%22%5BOrganism%5D+OR+%22Sporobolus+flexuosus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,9
1,Sporobolus indicus,Sporobolus indicus,Smut Grass,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45308,NA,NA,NA,NA,NA,NA,West Indian Dropseed,Flowering Plants - Monocots,G5,G5,NA,"United States: AL, AR, CA, FL, GA, HI, KY, LA, MD, MI, MO, MS, NC, NJ, NY, OK, OR, PA, SC, TN, TX, VA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146702/Sporobolus_indicus,Sporobolus indicus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+indicus%22%5BOrganism%5D+OR+%22Sporobolus+indicus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,74
1,Sporobolus vaginiflorus,Sporobolus vaginiflorus,Poverty Dropseed,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45331,NA,NA,NA,NA,NA,NA,Sheathed Dropseed,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC, NB, NS, ON, PE, QC
United States: AL, AR, AZ, CA, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, ND, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SC, SD, TN, TX, VA, VT, WI, WV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147577/Sporobolus_vaginiflorus,Sporobolus vaginiflorus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+vaginiflorus%22%5BOrganism%5D+OR+%22Sporobolus+vaginiflorus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,21
1,Sporobolus wrightii,Sporobolus wrightii,Big Sacaton,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45333,NA,NA,NA,NA,NA,NA,Wright's Dropseed,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, NM, OK, TX, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135701/Sporobolus_wrightii,Sporobolus wrightii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Sporobolus+wrightii%22%5BOrganism%5D+OR+%22Sporobolus+wrightii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,20
1,Stachys ajugoides,Stachys ajugoides,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45338,NA,NA,NA,NA,NA,NA,Bugle Hedge-nettle,Flowering Plants - Dicots,G4,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160194/Stachys_ajugoides,Stachys ajugoides,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+ajugoides%22%5BOrganism%5D+OR+%22Stachys+ajugoides%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,7
1,Stachys albens,Stachys albens,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45339,NA,NA,NA,NA,NA,NA,White-stem Hedge-nettle,Flowering Plants - Dicots,G4,G4,NA,"United States: CA, NV, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155133/Stachys_albens,Stachys albens,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+albens%22%5BOrganism%5D+OR+%22Stachys+albens%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,12
1,Stachys bullata,Stachys bullata,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45343,NA,NA,NA,NA,NA,NA,California Hedge-nettle,Flowering Plants - Dicots,G4,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151124/Stachys_bullata,Stachys bullata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+bullata%22%5BOrganism%5D+OR+%22Stachys+bullata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,25
1,Stachys chamissonis,Stachys chamissonis,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45346,NA,NA,NA,NA,NA,NA,Coastal Hedge-nettle,Flowering Plants - Dicots,G5,G5,NA,"Canada: BC
United States: AK, CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.639205/Stachys_chamissonis,Stachys chamissonis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+chamissonis%22%5BOrganism%5D+OR+%22Stachys+chamissonis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,32
1,Stachys mexicana,Stachys mexicana,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45368,NA,NA,NA,NA,NA,NA,Mexican Hedge-nettle,Flowering Plants - Dicots,G5,G5,NA,"Canada: BC
United States: AK, CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156133/Stachys_mexicana,Stachys mexicana,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+mexicana%22%5BOrganism%5D+OR+%22Stachys+mexicana%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,11
1,Stachys pilosa,Stachys pilosa,Prairie Woundwort,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45384,hairy marsh hedge-nettle,Lamiaceae,perennial rhizomatous herb,2B.3,S3,None,Hairy Hedge-nettle,Flowering Plants - Dicots,G5,G5,NA,"Canada: AB, BC, MB, NB, NT, ON, QC, SK, YT
United States: AK, AZ, CA, CO, CT, DE, IA, ID, IL, IN, KS, MA, ME, MI, MN, MO, MT, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, SD, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152601/Stachys_pilosa,Stachys pilosa,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+pilosa%22%5BOrganism%5D+OR+%22Stachys+pilosa%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,25
1,Stachys pycnantha,Stachys pycnantha,Short-Spiked Hedge Nettle,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45389,NA,NA,NA,NA,NA,NA,Short-spike Hedge-nettle,Flowering Plants - Dicots,G4,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136870/Stachys_pycnantha,Stachys pycnantha,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+pycnantha%22%5BOrganism%5D+OR+%22Stachys+pycnantha%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Stachys rigida,Stachys rigida,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45385,NA,NA,NA,NA,NA,NA,Rough Hedge-nettle,Flowering Plants - Dicots,G5,G5,NA,"United States: CA, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140087/Stachys_rigida,Stachys rigida,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+rigida%22%5BOrganism%5D+OR+%22Stachys+rigida%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,12
1,Stachys stricta,Stachys stricta,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45392,NA,NA,NA,NA,NA,NA,Sonoma Hedge-nettle,Flowering Plants - Dicots,G4,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153373/Stachys_stricta,Stachys stricta,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stachys+stricta%22%5BOrganism%5D+OR+%22Stachys+stricta%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Stanleya elata,Stanleya elata,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45416,NA,NA,NA,NA,NA,NA,Tall Prince's-plume,Flowering Plants - Dicots,G4,G4,NA,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137443/Stanleya_elata,Stanleya elata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stanleya+elata%22%5BOrganism%5D+OR+%22Stanleya+elata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,17
1,Stanleya pinnata var. pinnata,Stanleya pinnata var. pinnata,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=66734,NA,NA,NA,NA,NA,NA,Desert Prince's-plume,Flowering Plants - Dicots,G5T4T5,T4,NA,"United States: AZ, CA, CO, ID, KS, MT, ND, NE, NM, NV, OR, SD, TX, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152063/Stanleya_pinnata_var_pinnata,Stanleya pinnata * pinnata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stanleya+pinnata+var.+pinnata%22%5BOrganism%5D+OR+%22Stanleya+pinnata+var.+pinnata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,18
1,Stanleya viridiflora,Stanleya viridiflora,Green-Flowered Prince'S Plume,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45421,green-flowered prince's plume,Brassicaceae,perennial herb,2B.3,S2,None,Green Prince's-plume,Flowering Plants - Dicots,G4,G4,NA,"United States: CA, CO, ID, MT, NV, OR, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159204/Stanleya_viridiflora,Stanleya viridiflora,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stanleya+viridiflora%22%5BOrganism%5D+OR+%22Stanleya+viridiflora%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,14
1,Staphylea bolanderi,Staphylea bolanderi,Sierra Bladdernut,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45426,NA,NA,NA,NA,NA,NA,Bolander's Bladdernut,Flowering Plants - Dicots,G4?,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139593/Staphylea_bolanderi,Staphylea bolanderi,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Staphylea+bolanderi%22%5BOrganism%5D+OR+%22Staphylea+bolanderi%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,11
1,Stebbinsoseris decipiens,Stebbinsoseris decipiens,Santa Cruz Microseris,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76211,Santa Cruz microseris,Asteraceae,annual herb,1B.2,S2,None,Santa Cruz Silverpuffs,Flowering Plants - Dicots,G2,G2,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157632/Stebbinsoseris_decipiens,Stebbinsoseris decipiens,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stebbinsoseris+decipiens%22%5BOrganism%5D+OR+%22Stebbinsoseris+decipiens%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,3
1,Stebbinsoseris heterocarpa,Stebbinsoseris heterocarpa,Grassland Silverpuffs,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76210,NA,NA,NA,NA,NA,NA,Grassland Silverpuffs,Flowering Plants - Dicots,G5,G5,NA,"United States: AZ, CA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137312/Stebbinsoseris_heterocarpa,Stebbinsoseris heterocarpa,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stebbinsoseris+heterocarpa%22%5BOrganism%5D+OR+%22Stebbinsoseris+heterocarpa%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,4
1,Stellaria calycantha,Stellaria calycantha,Northern Starwort,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45466,NA,NA,NA,NA,NA,NA,Northern Stitchwort,Flowering Plants - Dicots,G5,G5,NA,"Canada: AB, BC, NT, SK, YT
United States: AK, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151091/Stellaria_calycantha,Stellaria calycantha,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stellaria+calycantha%22%5BOrganism%5D+OR+%22Stellaria+calycantha%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,8
1,Stellaria crispa,Stellaria crispa,Crisp Starwort,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45474,NA,NA,NA,NA,NA,NA,Crimped Stitchwort,Flowering Plants - Dicots,G5,G5,NA,"Canada: AB, BC
United States: AK, CA, ID, MT, NV, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150190/Stellaria_crispa,Stellaria crispa,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stellaria+crispa%22%5BOrganism%5D+OR+%22Stellaria+crispa%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,13
1,Stellaria graminea,Stellaria graminea,Common Starwort,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45478,NA,NA,NA,NA,NA,NA,Little Starwort,Flowering Plants - Dicots,GNR,GNR,NA,"Canada: BC, LB, MB, NB, NF, NS, ON, PE, QC
United States: CA, CO, CT, DC, DE, GA, IA, ID, IL, IN, KY, MA, MD, ME, MI, MN, MO, NC, ND, NH, NJ, NV, NY, OH, OR, PA, RI, SC, TN, VA, VT, WA, WI, WV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159488/Stellaria_graminea,Stellaria graminea,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stellaria+graminea%22%5BOrganism%5D+OR+%22Stellaria+graminea%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,37
1,Stellaria littoralis,Stellaria littoralis,Beach Starwort,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45482,beach starwort,Caryophyllaceae,perennial rhizomatous herb,4.2,S3,None,Beach Starwort,Flowering Plants - Dicots,G3,G3,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159472/Stellaria_littoralis,Stellaria littoralis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stellaria+littoralis%22%5BOrganism%5D+OR+%22Stellaria+littoralis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Stellaria longifolia,Stellaria longifolia,Long-Leaved Starwort,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45483,long-leaved starwort,Caryophyllaceae,perennial rhizomatous herb,2B.2,S2,None,Longleaf Stitchwort,Flowering Plants - Dicots,G5,G5,NA,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, CT, DC, DE, IA, ID, IL, IN, KS, KY, MA, MD, ME, MI, MN, MO, MT, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, RI, SC, SD, TN, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135295/Stellaria_longifolia,Stellaria longifolia,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stellaria+longifolia%22%5BOrganism%5D+OR+%22Stellaria+longifolia%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,34
1,Stellaria media,Stellaria media,Common Chickweed,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45497,NA,NA,NA,NA,NA,NA,Common Chickweed,Flowering Plants - Dicots,GNR,GNR,NA,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, ON, PE, QC, SK, YT
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143582/Stellaria_media,Stellaria media,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Stellaria+media%22%5BOrganism%5D+OR+%22Stellaria+media%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,314
